date,product,units_sold,unit_price,cogs_per_unit,fulfilment_cost_per_unit,marketing_spend,returns_rate,revenue,cogs,returns_cost,fulfilment_cost,gross_profit,net_profit,month
2023-11-26,Product D,30,90,48,7,237.94,0.022,2700,1440,59.4,210,1260,752.6600000000001,2023-11
2023-11-27,Product A,117,25,13,3,349.29,0.088,2925,1521,257.4,351,1404,446.31,2023-11
2023-11-27,Product B,87,40,23,4,310.1,0.033,3480,2001,114.84,348,1479,706.06,2023-11
2023-11-27,Product C,41,60,32,5,271.24,0.021,2460,1312,51.660000000000004,205,1148,620.1,2023-11
2023-11-27,Product D,29,90,48,7,196.03,0.022,2610,1392,57.419999999999995,203,1218,761.5500000000001,2023-11
2023-11-28,Product A,117,25,13,3,314.33,0.086,2925,1521,251.54999999999998,351,1404,487.12000000000006,2023-11
2023-11-28,Product B,90,40,23,4,289.64,0.04,3600,2070,144.0,360,1530,736.36,2023-11
2023-11-28,Product C,42,60,32,5,244.54,0.022,2520,1344,55.44,210,1176,666.02,2023-11
2023-11-28,Product D,28,90,48,7,208.51,0.017,2520,1344,42.84,196,1176,728.65,2023-11
2023-11-29,Product A,126,25,13,3,302.32,0.081,3150,1638,255.15,378,1512,576.53,2023-11
2023-11-29,Product B,87,40,23,4,202.52,0.03,3480,2001,104.39999999999999,348,1479,824.0799999999999,2023-11
2023-11-29,Product C,42,60,32,5,269.7,0.028,2520,1344,70.56,210,1176,625.74,2023-11
2023-11-29,Product D,34,90,48,7,238.36,0.014,3060,1632,42.84,238,1428,908.8000000000001,2023-11
2023-11-30,Product A,116,25,13,3,327.54,0.06,2900,1508,174.0,348,1392,542.46,2023-11
2023-11-30,Product B,90,40,23,4,265.15,0.037,3600,2070,133.2,360,1530,771.65,2023-11
2023-11-30,Product C,46,60,32,5,248.57,0.024,2760,1472,66.24,230,1288,743.19,2023-11
2023-11-30,Product D,27,90,48,7,202.4,0.017,2430,1296,41.31,189,1134,701.2900000000001,2023-11
2023-12-01,Product A,110,25,13,3,356.16,0.053,2750,1430,145.75,330,1320,488.09,2023-12
2023-12-01,Product B,82,40,23,4,247.61,0.05,3280,1886,164.0,328,1394,654.39,2023-12
2023-12-01,Product C,43,60,32,5,301.04,0.025,2580,1376,64.5,215,1204,623.46,2023-12
2023-12-01,Product D,32,90,48,7,175.7,0.024,2880,1536,69.12,224,1344,875.1800000000001,2023-12
2023-12-02,Product A,132,25,13,3,288.43,0.072,3300,1716,237.6,396,1584,661.97,2023-12
2023-12-02,Product B,84,40,23,4,270.59,0.041,3360,1932,137.76000000000002,336,1428,683.6500000000001,2023-12
2023-12-02,Product C,44,60,32,5,267.81,0.034,2640,1408,89.76,220,1232,654.4300000000001,2023-12
2023-12-02,Product D,30,90,48,7,228.45,0.019,2700,1440,51.3,210,1260,770.25,2023-12
2023-12-03,Product A,134,25,13,3,332.91,0.067,3350,1742,224.45000000000002,402,1608,648.6399999999999,2023-12
2023-12-03,Product B,92,40,23,4,296.07,0.043,3680,2116,158.23999999999998,368,1564,741.69,2023-12
2023-12-03,Product C,46,60,32,5,312.32,0.03,2760,1472,82.8,230,1288,662.8800000000001,2023-12
2023-12-03,Product D,26,90,48,7,170.41,0.013,2340,1248,30.419999999999998,182,1092,709.1700000000001,2023-12
2023-12-04,Product A,104,25,13,3,409.43,0.05,2600,1352,130.0,312,1248,396.57,2023-12
2023-12-04,Product B,89,40,23,4,262.87,0.043,3560,2047,153.07999999999998,356,1513,741.0500000000001,2023-12
2023-12-04,Product C,53,60,32,5,346.85,0.032,3180,1696,101.76,265,1484,770.39,2023-12
2023-12-04,Product D,26,90,48,7,196.34,0.012,2340,1248,28.080000000000002,182,1092,685.5799999999999,2023-12
2023-12-05,Product A,118,25,13,3,398.92,0.076,2950,1534,224.2,354,1416,438.87999999999994,2023-12
2023-12-05,Product B,94,40,23,4,283.65,0.053,3760,2162,199.28,376,1598,739.07,2023-12
2023-12-05,Product C,41,60,32,5,267.8,0.033,2460,1312,81.18,205,1148,594.02,2023-12
2023-12-05,Product D,28,90,48,7,280.57,0.022,2520,1344,55.44,196,1176,643.99,2023-12
2023-12-06,Product A,127,25,13,3,347.43,0.089,3175,1651,282.575,381,1524,512.9949999999999,2023-12
2023-12-06,Product B,88,40,23,4,309.3,0.049,3520,2024,172.48000000000002,352,1496,662.22,2023-12
2023-12-06,Product C,50,60,32,5,238.27,0.015,3000,1600,45.0,250,1400,866.73,2023-12
2023-12-06,Product D,27,90,48,7,217.37,0.025,2430,1296,60.75,189,1134,666.88,2023-12
2023-12-07,Product A,133,25,13,3,368.86,0.081,3325,1729,269.325,399,1596,558.8149999999999,2023-12
2023-12-07,Product B,77,40,23,4,358.13,0.04,3080,1771,123.2,308,1309,519.67,2023-12
2023-12-07,Product C,41,60,32,5,313.84,0.028,2460,1312,68.88,205,1148,560.28,2023-12
2023-12-07,Product D,34,90,48,7,133.29,0.011,3060,1632,33.66,238,1428,1023.05,2023-12
2023-12-08,Product A,133,25,13,3,458.34,0.07,3325,1729,232.75000000000003,399,1596,505.91,2023-12
2023-12-08,Product B,105,40,23,4,294.35,0.035,4200,2415,147.0,420,1785,923.65,2023-12
2023-12-08,Product C,48,60,32,5,267.15,0.018,2880,1536,51.839999999999996,240,1344,785.0100000000001,2023-12
2023-12-08,Product D,30,90,48,7,159.58,0.015,2700,1440,40.5,210,1260,849.92,2023-12
2023-12-09,Product A,121,25,13,3,400.98,0.062,3025,1573,187.55,363,1452,500.47,2023-12
2023-12-09,Product B,86,40,23,4,297.68,0.047,3440,1978,161.68,344,1462,658.6399999999999,2023-12
2023-12-09,Product C,50,60,32,5,304.48,0.016,3000,1600,48.0,250,1400,797.52,2023-12
2023-12-09,Product D,31,90,48,7,210.57,0.017,2790,1488,47.43000000000001,217,1302,827.0,2023-12
2023-12-10,Product A,136,25,13,3,183.96,0.05,3400,1768,170.0,408,1632,870.04,2023-12
2023-12-10,Product B,86,40,23,4,292.8,0.035,3440,1978,120.4,344,1462,704.8,2023-12
2023-12-10,Product C,46,60,32,5,269.09,0.021,2760,1472,57.96,230,1288,730.95,2023-12
2023-12-10,Product D,31,90,48,7,216.37,0.011,2790,1488,30.689999999999998,217,1302,837.9399999999999,2023-12
2023-12-11,Product A,122,25,13,3,387.23,0.058,3050,1586,176.9,366,1464,533.87,2023-12
2023-12-11,Product B,77,40,23,4,368.31,0.05,3080,1771,154.0,308,1309,478.69,2023-12
2023-12-11,Product C,43,60,32,5,291.03,0.017,2580,1376,43.86000000000001,215,1204,654.11,2023-12
2023-12-11,Product D,31,90,48,7,207.86,0.016,2790,1488,44.64,217,1302,832.4999999999999,2023-12
2023-12-12,Product A,116,25,13,3,466.94,0.089,2900,1508,258.09999999999997,348,1392,318.9600000000001,2023-12
2023-12-12,Product B,101,40,23,4,276.51,0.059,4040,2323,238.35999999999999,404,1717,798.1300000000001,2023-12
2023-12-12,Product C,43,60,32,5,238.03,0.018,2580,1376,46.44,215,1204,704.53,2023-12
2023-12-12,Product D,28,90,48,7,189.67,0.023,2520,1344,57.96,196,1176,732.37,2023-12
2023-12-13,Product A,137,25,13,3,374.35,0.08,3425,1781,274.0,411,1644,584.65,2023-12
2023-12-13,Product B,92,40,23,4,345.68,0.034,3680,2116,125.12,368,1564,725.2,2023-12
2023-12-13,Product C,49,60,32,5,221.02,0.034,2940,1568,99.96000000000001,245,1372,806.02,2023-12
2023-12-13,Product D,29,90,48,7,221.05,0.017,2610,1392,44.370000000000005,203,1218,749.5799999999999,2023-12
2023-12-14,Product A,142,25,13,3,365.12,0.079,3550,1846,280.45,426,1704,632.43,2023-12
2023-12-14,Product B,98,40,23,4,331.41,0.053,3920,2254,207.76,392,1666,734.8299999999999,2023-12
2023-12-14,Product C,43,60,32,5,285.97,0.021,2580,1376,54.18000000000001,215,1204,648.8499999999999,2023-12
2023-12-14,Product D,36,90,48,7,161.15,0.024,3240,1728,77.76,252,1512,1021.09,2023-12
2023-12-15,Product A,132,25,13,3,348.37,0.08,3300,1716,264.0,396,1584,575.63,2023-12
2023-12-15,Product B,85,40,23,4,285.99,0.06,3400,1955,204.0,340,1445,615.01,2023-12
2023-12-15,Product C,49,60,32,5,232.36,0.016,2940,1568,47.04,245,1372,847.6,2023-12
2023-12-15,Product D,29,90,48,7,239.99,0.016,2610,1392,41.76,203,1218,733.25,2023-12
2023-12-16,Product A,122,25,13,3,441.81,0.052,3050,1586,158.6,366,1464,497.59,2023-12
2023-12-16,Product B,89,40,23,4,342.08,0.053,3560,2047,188.68,356,1513,626.24,2023-12
2023-12-16,Product C,42,60,32,5,236.39,0.033,2520,1344,83.16000000000001,210,1176,646.45,2023-12
2023-12-16,Product D,33,90,48,7,177.71,0.025,2970,1584,74.25,231,1386,903.04,2023-12
2023-12-17,Product A,126,25,13,3,307.18,0.085,3150,1638,267.75,378,1512,559.0699999999999,2023-12
2023-12-17,Product B,91,40,23,4,257.22,0.048,3640,2093,174.72,364,1547,751.06,2023-12
2023-12-17,Product C,44,60,32,5,277.5,0.028,2640,1408,73.92,220,1232,660.58,2023-12
2023-12-17,Product D,27,90,48,7,215.64,0.023,2430,1296,55.89,189,1134,673.47,2023-12
2023-12-18,Product A,121,25,13,3,435.43,0.089,3025,1573,269.22499999999997,363,1452,384.3450000000001,2023-12
2023-12-18,Product B,77,40,23,4,298.83,0.041,3080,1771,126.28,308,1309,575.8900000000001,2023-12
2023-12-18,Product C,43,60,32,5,311.92,0.023,2580,1376,59.339999999999996,215,1204,617.74,2023-12
2023-12-18,Product D,31,90,48,7,204.81,0.019,2790,1488,53.01,217,1302,827.1800000000001,2023-12
2023-12-19,Product A,149,25,13,3,357.48,0.071,3725,1937,264.47499999999997,447,1788,719.0450000000001,2023-12
2023-12-19,Product B,96,40,23,4,376.65,0.057,3840,2208,218.88,384,1632,652.4699999999999,2023-12
2023-12-19,Product C,42,60,32,5,273.45,0.027,2520,1344,68.04,210,1176,624.51,2023-12
2023-12-19,Product D,32,90,48,7,268.83,0.019,2880,1536,54.72,224,1344,796.45,2023-12
2023-12-20,Product A,119,25,13,3,416.64,0.059,2975,1547,175.52499999999998,357,1428,478.83500000000004,2023-12
2023-12-20,Product B,98,40,23,4,295.49,0.06,3920,2254,235.2,392,1666,743.31,2023-12
2023-12-20,Product C,49,60,32,5,215.36,0.025,2940,1568,73.5,245,1372,838.14,2023-12
2023-12-20,Product D,28,90,48,7,196.34,0.01,2520,1344,25.2,196,1176,758.4599999999999,2023-12
2023-12-21,Product A,120,25,13,3,369.72,0.088,3000,1560,264.0,360,1440,446.28,2023-12
2023-12-21,Product B,81,40,23,4,354.16,0.041,3240,1863,132.84,324,1377,566.0,2023-12
2023-12-21,Product C,58,60,32,5,294.7,0.023,3480,1856,80.03999999999999,290,1624,959.26,2023-12
2023-12-21,Product D,39,90,48,7,223.56,0.015,3510,1872,52.65,273,1638,1088.79,2023-12
2023-12-22,Product A,117,25,13,3,363.55,0.087,2925,1521,254.475,351,1404,434.97499999999997,2023-12
2023-12-22,Product B,109,40,23,4,254.14,0.057,4360,2507,248.52,436,1853,914.34,2023-12
2023-12-22,Product C,48,60,32,5,313.02,0.017,2880,1536,48.96,240,1344,742.02,2023-12
2023-12-22,Product D,28,90,48,7,283.24,0.019,2520,1344,47.879999999999995,196,1176,648.88,2023-12
2023-12-23,Product A,139,25,13,3,360.78,0.068,3475,1807,236.3,417,1668,653.9200000000001,2023-12
2023-12-23,Product B,92,40,23,4,151.66,0.031,3680,2116,114.08,368,1564,930.2600000000001,2023-12
2023-12-23,Product C,48,60,32,5,247.98,0.024,2880,1536,69.12,240,1344,786.9000000000001,2023-12
2023-12-23,Product D,36,90,48,7,204.3,0.021,3240,1728,68.04,252,1512,987.6600000000001,2023-12
2023-12-24,Product A,128,25,13,3,304.78,0.07,3200,1664,224.00000000000003,384,1536,623.22,2023-12
2023-12-24,Product B,73,40,23,4,259.99,0.03,2920,1679,87.6,292,1241,601.41,2023-12
2023-12-24,Product C,43,60,32,5,263.12,0.031,2580,1376,79.98,215,1204,645.9,2023-12
2023-12-24,Product D,33,90,48,7,203.58,0.015,2970,1584,44.55,231,1386,906.87,2023-12
2023-12-25,Product A,132,25,13,3,262.64,0.083,3300,1716,273.90000000000003,396,1584,651.4599999999999,2023-12
2023-12-25,Product B,100,40,23,4,295.07,0.055,4000,2300,220.0,400,1700,784.9300000000001,2023-12
2023-12-25,Product C,49,60,32,5,329.76,0.023,2940,1568,67.62,245,1372,729.6200000000001,2023-12
2023-12-25,Product D,28,90,48,7,238.62,0.023,2520,1344,57.96,196,1176,683.42,2023-12
2023-12-26,Product A,118,25,13,3,343.16,0.05,2950,1534,147.5,354,1416,571.3399999999999,2023-12
2023-12-26,Product B,89,40,23,4,330.45,0.032,3560,2047,113.92,356,1513,712.6299999999999,2023-12
2023-12-26,Product C,50,60,32,5,249.53,0.03,3000,1600,90.0,250,1400,810.47,2023-12
2023-12-26,Product D,35,90,48,7,222.99,0.016,3150,1680,50.4,245,1470,951.6099999999999,2023-12
2023-12-27,Product A,128,25,13,3,285.03,0.065,3200,1664,208.0,384,1536,658.97,2023-12
2023-12-27,Product B,91,40,23,4,257.89,0.039,3640,2093,141.96,364,1547,783.15,2023-12
2023-12-27,Product C,45,60,32,5,287.18,0.033,2700,1440,89.10000000000001,225,1260,658.72,2023-12
2023-12-27,Product D,36,90,48,7,193.39,0.017,3240,1728,55.080000000000005,252,1512,1011.5300000000001,2023-12
2023-12-28,Product A,121,25,13,3,323.39,0.078,3025,1573,235.95,363,1452,529.66,2023-12
2023-12-28,Product B,89,40,23,4,378.39,0.056,3560,2047,199.36,356,1513,579.25,2023-12
2023-12-28,Product C,45,60,32,5,309.51,0.026,2700,1440,70.2,225,1260,655.29,2023-12
2023-12-28,Product D,34,90,48,7,163.87,0.013,3060,1632,39.78,238,1428,986.35,2023-12
2023-12-29,Product A,127,25,13,3,370.61,0.061,3175,1651,193.67499999999998,381,1524,578.715,2023-12
2023-12-29,Product B,80,40,23,4,234.5,0.058,3200,1840,185.60000000000002,320,1360,619.9,2023-12
2023-12-29,Product C,53,60,32,5,166.98,0.018,3180,1696,57.239999999999995,265,1484,994.78,2023-12
2023-12-29,Product D,35,90,48,7,180.48,0.022,3150,1680,69.3,245,1470,975.22,2023-12
2023-12-30,Product A,148,25,13,3,338.36,0.051,3700,1924,188.7,444,1776,804.9399999999999,2023-12
2023-12-30,Product B,75,40,23,4,268.82,0.058,3000,1725,174.0,300,1275,532.1800000000001,2023-12
2023-12-30,Product C,46,60,32,5,290.45,0.028,2760,1472,77.28,230,1288,690.27,2023-12
2023-12-30,Product D,31,90,48,7,211.35,0.015,2790,1488,41.85,217,1302,831.8000000000001,2023-12
2023-12-31,Product A,136,25,13,3,275.43,0.062,3400,1768,210.8,408,1632,737.77,2023-12
2023-12-31,Product B,109,40,23,4,297.34,0.056,4360,2507,244.16,436,1853,875.5,2023-12
2023-12-31,Product C,43,60,32,5,293.64,0.016,2580,1376,41.28,215,1204,654.08,2023-12
2023-12-31,Product D,30,90,48,7,230.54,0.017,2700,1440,45.900000000000006,210,1260,773.5600000000001,2023-12
2024-01-01,Product A,123,25,13,3,404.41,0.078,3075,1599,239.85,369,1476,462.73999999999995,2024-01
2024-01-01,Product B,83,40,23,4,339.53,0.036,3320,1909,119.52,332,1411,619.95,2024-01
2024-01-01,Product C,50,60,32,5,211.97,0.021,3000,1600,63.00000000000001,250,1400,875.03,2024-01
2024-01-01,Product D,24,90,48,7,257.31,0.014,2160,1152,30.240000000000002,168,1008,552.45,2024-01
2024-01-02,Product A,118,25,13,3,352.79,0.059,2950,1534,174.04999999999998,354,1416,535.1600000000001,2024-01
2024-01-02,Product B,66,40,23,4,259.39,0.057,2640,1518,150.48000000000002,264,1122,448.13,2024-01
2024-01-02,Product C,49,60,32,5,248.62,0.018,2940,1568,52.919999999999995,245,1372,825.4599999999999,2024-01
2024-01-02,Product D,31,90,48,7,279.93,0.016,2790,1488,44.64,217,1302,760.4299999999998,2024-01
2024-01-03,Product A,124,25,13,3,293.18,0.054,3100,1612,167.4,372,1488,655.4200000000001,2024-01
2024-01-03,Product B,95,40,23,4,297.92,0.059,3800,2185,224.2,380,1615,712.8799999999999,2024-01
2024-01-03,Product C,45,60,32,5,293.87,0.028,2700,1440,75.60000000000001,225,1260,665.53,2024-01
2024-01-03,Product D,30,90,48,7,260.51,0.017,2700,1440,45.900000000000006,210,1260,743.59,2024-01
2024-01-04,Product A,112,25,13,3,406.96,0.05,2800,1456,140.0,336,1344,461.04,2024-01
2024-01-04,Product B,88,40,23,4,183.2,0.059,3520,2024,207.67999999999998,352,1496,753.1200000000001,2024-01
2024-01-04,Product C,47,60,32,5,270.06,0.022,2820,1504,62.04,235,1316,748.9000000000001,2024-01
2024-01-04,Product D,33,90,48,7,196.89,0.016,2970,1584,47.52,231,1386,910.59,2024-01
2024-01-05,Product A,129,25,13,3,367.04,0.074,3225,1677,238.64999999999998,387,1548,555.31,2024-01
2024-01-05,Product B,90,40,23,4,283.15,0.052,3600,2070,187.2,360,1530,699.65,2024-01
2024-01-05,Product C,49,60,32,5,278.2,0.027,2940,1568,79.38,245,1372,769.4199999999998,2024-01
2024-01-05,Product D,33,90,48,7,217.97,0.01,2970,1584,29.7,231,1386,907.3299999999999,2024-01
2024-01-06,Product A,138,25,13,3,381.23,0.05,3450,1794,172.5,414,1656,688.27,2024-01
2024-01-06,Product B,78,40,23,4,269.91,0.04,3120,1794,124.8,312,1326,619.29,2024-01
2024-01-06,Product C,47,60,32,5,213.3,0.032,2820,1504,90.24,235,1316,777.46,2024-01
2024-01-06,Product D,38,90,48,7,245.18,0.02,3420,1824,68.4,266,1596,1016.4199999999998,2024-01
2024-01-07,Product A,120,25,13,3,300.72,0.062,3000,1560,186.0,360,1440,593.28,2024-01
2024-01-07,Product B,86,40,23,4,273.81,0.035,3440,1978,120.4,344,1462,723.79,2024-01
2024-01-07,Product C,48,60,32,5,299.6,0.033,2880,1536,95.04,240,1344,709.36,2024-01
2024-01-07,Product D,29,90,48,7,181.81,0.02,2610,1392,52.2,203,1218,780.99,2024-01
2024-01-08,Product A,138,25,13,3,292.99,0.085,3450,1794,293.25,414,1656,655.76,2024-01
2024-01-08,Product B,90,40,23,4,333.12,0.031,3600,2070,111.6,360,1530,725.2800000000001,2024-01
2024-01-08,Product C,48,60,32,5,274.83,0.024,2880,1536,69.12,240,1344,760.0500000000002,2024-01
2024-01-08,Product D,30,90,48,7,230.6,0.01,2700,1440,27.0,210,1260,792.4,2024-01
2024-01-09,Product A,135,25,13,3,465.33,0.083,3375,1755,280.125,405,1620,469.545,2024-01
2024-01-09,Product B,81,40,23,4,325.33,0.032,3240,1863,103.68,324,1377,623.99,2024-01
2024-01-09,Product C,42,60,32,5,290.35,0.022,2520,1344,55.44,210,1176,620.2099999999999,2024-01
2024-01-09,Product D,34,90,48,7,263.07,0.01,3060,1632,30.6,238,1428,896.3300000000002,2024-01
2024-01-10,Product A,130,25,13,3,357.63,0.081,3250,1690,263.25,390,1560,549.12,2024-01
2024-01-10,Product B,92,40,23,4,263.85,0.033,3680,2116,121.44000000000001,368,1564,810.7099999999999,2024-01
2024-01-10,Product C,59,60,32,5,244.29,0.026,3540,1888,92.03999999999999,295,1652,1020.6700000000001,2024-01
2024-01-10,Product D,32,90,48,7,210.68,0.019,2880,1536,54.72,224,1344,854.5999999999999,2024-01
2024-01-11,Product A,109,25,13,3,307.46,0.051,2725,1417,138.975,327,1308,534.565,2024-01
2024-01-11,Product B,95,40,23,4,272.42,0.036,3800,2185,136.79999999999998,380,1615,825.78,2024-01
2024-01-11,Product C,39,60,32,5,212.46,0.018,2340,1248,42.12,195,1092,642.42,2024-01
2024-01-11,Product D,35,90,48,7,246.92,0.018,3150,1680,56.699999999999996,245,1470,921.38,2024-01
2024-01-12,Product A,126,25,13,3,313.25,0.078,3150,1638,245.7,378,1512,575.05,2024-01
2024-01-12,Product B,102,40,23,4,332.2,0.054,4080,2346,220.32,408,1734,773.48,2024-01
2024-01-12,Product C,51,60,32,5,335.88,0.032,3060,1632,97.92,255,1428,739.1999999999999,2024-01
2024-01-12,Product D,33,90,48,7,211.41,0.015,2970,1584,44.55,231,1386,899.0400000000001,2024-01
2024-01-13,Product A,141,25,13,3,366.47,0.073,3525,1833,257.325,423,1692,645.2049999999999,2024-01
2024-01-13,Product B,88,40,23,4,234.29,0.058,3520,2024,204.16,352,1496,705.5500000000001,2024-01
2024-01-13,Product C,47,60,32,5,290.73,0.02,2820,1504,56.4,235,1316,733.8699999999999,2024-01
2024-01-13,Product D,35,90,48,7,213.09,0.01,3150,1680,31.5,245,1470,980.41,2024-01
2024-01-14,Product A,123,25,13,3,358.93,0.086,3075,1599,264.45,369,1476,483.61999999999995,2024-01
2024-01-14,Product B,85,40,23,4,329.19,0.034,3400,1955,115.60000000000001,340,1445,660.21,2024-01
2024-01-14,Product C,51,60,32,5,262.47,0.027,3060,1632,82.62,255,1428,827.9100000000001,2024-01
2024-01-14,Product D,27,90,48,7,217.33,0.011,2430,1296,26.729999999999997,189,1134,700.9399999999999,2024-01
2024-01-15,Product A,145,25,13,3,482.13,0.081,3625,1885,293.625,435,1740,529.245,2024-01
2024-01-15,Product B,88,40,23,4,291.73,0.054,3520,2024,190.07999999999998,352,1496,662.19,2024-01
2024-01-15,Product C,38,60,32,5,226.69,0.033,2280,1216,75.24000000000001,190,1064,572.0699999999999,2024-01
2024-01-15,Product D,27,90,48,7,226.06,0.022,2430,1296,53.459999999999994,189,1134,665.48,2024-01
2024-01-16,Product A,119,25,13,3,257.55,0.072,2975,1547,214.2,357,1428,599.25,2024-01
2024-01-16,Product B,84,40,23,4,376.9,0.033,3360,1932,110.88000000000001,336,1428,604.22,2024-01
2024-01-16,Product C,50,60,32,5,234.13,0.02,3000,1600,60.0,250,1400,855.87,2024-01
2024-01-16,Product D,28,90,48,7,269.32,0.013,2520,1344,32.76,196,1176,677.9200000000001,2024-01
2024-01-17,Product A,141,25,13,3,331.51,0.067,3525,1833,236.175,423,1692,701.315,2024-01
2024-01-17,Product B,107,40,23,4,321.09,0.05,4280,2461,214.0,428,1819,855.9100000000001,2024-01
2024-01-17,Product C,50,60,32,5,243.78,0.03,3000,1600,90.0,250,1400,816.22,2024-01
2024-01-17,Product D,27,90,48,7,267.37,0.023,2430,1296,55.89,189,1134,621.74,2024-01
2024-01-18,Product A,139,25,13,3,357.41,0.079,3475,1807,274.525,417,1668,619.065,2024-01
2024-01-18,Product B,85,40,23,4,249.1,0.044,3400,1955,149.6,340,1445,706.3,2024-01
2024-01-18,Product C,42,60,32,5,264.7,0.028,2520,1344,70.56,210,1176,630.74,2024-01
2024-01-18,Product D,35,90,48,7,201.63,0.013,3150,1680,40.949999999999996,245,1470,982.42,2024-01
2024-01-19,Product A,118,25,13,3,429.99,0.084,2950,1534,247.8,354,1416,384.21000000000004,2024-01
2024-01-19,Product B,85,40,23,4,316.22,0.037,3400,1955,125.8,340,1445,662.98,2024-01
2024-01-19,Product C,46,60,32,5,266.71,0.031,2760,1472,85.56,230,1288,705.73,2024-01
2024-01-19,Product D,36,90,48,7,219.73,0.015,3240,1728,48.6,252,1512,991.6700000000001,2024-01
2024-01-20,Product A,126,25,13,3,345.0,0.067,3150,1638,211.05,378,1512,577.95,2024-01
2024-01-20,Product B,87,40,23,4,217.06,0.053,3480,2001,184.44,348,1479,729.5,2024-01
2024-01-20,Product C,43,60,32,5,244.35,0.026,2580,1376,67.08,215,1204,677.5699999999999,2024-01
2024-01-20,Product D,37,90,48,7,269.24,0.021,3330,1776,69.93,259,1554,955.8299999999999,2024-01
2024-01-21,Product A,131,25,13,3,395.22,0.057,3275,1703,186.675,393,1572,597.105,2024-01
2024-01-21,Product B,89,40,23,4,339.76,0.04,3560,2047,142.4,356,1513,674.84,2024-01
2024-01-21,Product C,42,60,32,5,279.56,0.015,2520,1344,37.8,210,1176,648.6400000000001,2024-01
2024-01-21,Product D,34,90,48,7,218.44,0.015,3060,1632,45.9,238,1428,925.6599999999999,2024-01
2024-01-22,Product A,134,25,13,3,263.99,0.082,3350,1742,274.7,402,1608,667.31,2024-01
2024-01-22,Product B,82,40,23,4,282.07,0.043,3280,1886,141.04,328,1394,642.8900000000001,2024-01
2024-01-22,Product C,54,60,32,5,315.42,0.026,3240,1728,84.24,270,1512,842.3399999999999,2024-01
